web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894626-6157","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5779","Boeing 737-89P(WL)","C8Y159","23. Jun 2013","null","4.7 Years"
"1519894641-6442","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6636","Airbus A320-232","C8Y150","04. Feb 2010","null","8.1 Years"
"1519894634-6316","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5921","Airbus A330-243","C30Y204","26. Apr 2013","null","5.0 Years"
"1519894639-6381","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6891","Airbus A320-214","C8Y150","23. Mar 2012","null","6.0 Years"
"1519894646-6575","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1636","Airbus A320-232(WL)","C8Y150","30. Dec 2014","null","3.2 Years"
"1519894639-6421","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-9901","Airbus A320-232","C8Y150","27. Feb 2013","null","5.1 Years"
"1519894634-6282","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8559","Airbus A321-211(WL)","C12Y170","28. Jun 2016","null","1.7 Years"
"1519894624-6091","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7599","Boeing 737-89P(WL)","","25. Oct 2016","null","1.4 Years"
"1519894629-6212","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1321","Boeing 737-89P(WL)","","22. Dec 2017","null","0.2 Years"
"1519894646-6566","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1051","Airbus A320-214(WL)","C8Y150","30. Jan 2018","null","0.1 Years"
"1519894624-6097","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-","Boeing 737-89P(WL)","","(On Order)","null","0.1 Years"
"1519894626-6131","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1907","Boeing 737-89P(WL)","C8Y159","12. Dec 2013","null","4.3 Years"
"1519894644-6485","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1865","Airbus A320-214(WL)","C8Y150","05. Sep 2014","null","3.5 Years"
"1519894629-6203","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1306","Boeing 737-89P(WL)","","20. Jul 2017","null","0.6 Years"
"1519894636-6329","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9970","Airbus A320-214(WL)","C8Y150","26. Sep 2013","null","4.5 Years"
"1519894639-6417","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8859","Airbus A320-214(WL)","C8Y150","29. Nov 2017","null","0.3 Years"
"1519894636-6344","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-1838","Airbus A321-231(WL)","C12Y170","24. Jul 2014","null","3.6 Years"
"1519894624-6076","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-6147","Boeing 737-89P(WL)","","28. Oct 2015","null","2.4 Years"
"1519894641-6430","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6399","Airbus A320-232","C8Y150","09. Dec 2008","null","9.3 Years"
"1519894631-6243","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5969","Airbus A330-343","C38Y262","30. Jan 2015","null","3.2 Years"
"1519894644-6508","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2412","Airbus A320-214","C8Y150","28. Jun 2005","null","12.7 Years"
"1519894646-6562","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1019","Airbus A320-214(WL)","C8Y150","19. Sep 2017","null","0.5 Years"
"1519894646-6558","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-8017","Airbus A319-132(WL)","C8Y114","20. Jul 2015","null","2.6 Years"
"1519894631-6226","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5962","Airbus A330-243","C30Y204","17. Dec 2014","null","3.2 Years"
"1519894646-6563","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1028","Airbus A320-214(WL)","C8Y150","18. Oct 2017","null","0.4 Years"
"1519894641-6474","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6872","Airbus A320-214","C8Y150","08. Mar 2012","null","6.0 Years"
"1519894639-6379","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6880","Airbus A320-214","C8Y150","25. May 2012","null","5.8 Years"
"1519894639-6405","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8497","Airbus A320-232(WL)","C8Y150","09. May 2016","null","1.9 Years"
"1519894626-6149","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5530","Boeing 737-89P(WL)","C8Y159","29. Jul 2010","null","7.6 Years"
"1519894624-6115","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7881","Boeing 777-39P(ER)","F6C52Y258","23. May 2017","null","0.8 Years"
"1519894624-6100","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2003","Boeing 777-39P(ER)","F6C52Y258","24. Nov 2014","null","3.3 Years"
"1519894629-6193","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5815","Boeing 737-79P(WL)","C8Y126","13. May 2014","null","3.8 Years"
"1519894646-6560","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-8390","Airbus A319-115(WL)","C8Y114","02. Mar 2016","null","2.0 Years"
"1519894644-6499","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2356","Airbus A320-214","C8Y150","30. Nov 2002","null","20.4 Years"
"1519894631-6249","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6119","Airbus A330-343","C38Y262","23. Jan 2006","null","12.2 Years"
"1519894634-6301","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8861","Airbus A321-211(WL)","C12Y170","28. Dec 2017","null","0.2 Years"
"1519894631-6242","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5953","Airbus A330-343","C38Y262","25. Aug 2014","null","3.6 Years"
"1519894629-6201","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-6141","Boeing 737-79P(WL)","C8Y126","13. Aug 2015","null","2.6 Years"
"1519894636-6363","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6642","Airbus A321-231","C12Y166","19. Mar 2010","null","8.0 Years"
"1519894634-6277","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8396","Airbus A321-211(WL)","C12Y170","29. Feb 2016","null","2.1 Years"
"1519894646-6547","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6461","Airbus A319-115(WL)","C8Y114","29. Sep 2014","null","3.5 Years"
"1519894644-6500","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2357","Airbus A320-214","C8Y150","21. Dec 2002","null","20.3 Years"
"1519894646-6567","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1607","Airbus A320-232(WL)","C8Y150","26. Sep 2014","null","3.5 Years"
"1519894629-6209","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1318","Boeing 737-89P(WL)","","26. Oct 2017","null","0.4 Years"
"1519894641-6446","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6671","Airbus A320-232","C8Y150","12. May 2010","null","7.9 Years"
"1519894631-6253","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6128","Airbus A330-343","C38Y262","13. Sep 2006","null","11.6 Years"
"1519894624-6099","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2002","Boeing 777-39P(ER)","F6C52Y258","28. Oct 2014","null","3.4 Years"
"1519894646-6541","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6452","Airbus A319-115(WL)","C8Y114","29. Apr 2014","null","4.0 Years"
"1519894646-6528","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6217","Airbus A319-115","C8Y114","27. Feb 2006","null","12.1 Years"
"1519894636-6340","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-1680","Airbus A321-231(WL)","C12Y170","15. Jun 2015","null","2.7 Years"
"1519894644-6489","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2219","Airbus A320-214","C8Y150","01. Aug 2001","null","16.7 Years"
"1519894624-6078","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-6149","Boeing 737-89P(WL)","","19. Nov 2015","null","2.3 Years"
"1519894641-6467","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6805","Airbus A320-214","C8Y150","25. Oct 2011","null","6.4 Years"
"1519894634-6278","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8397","Airbus A321-211(WL)","C12Y170","29. Feb 2016","null","2.0 Years"
"1519894629-6183","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5267","Boeing 737-79P(WL)","C8Y126","12. May 2010","null","7.8 Years"
"1519894624-6082","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7170","Boeing 737-89P(WL)","","17. Dec 2015","null","2.2 Years"
"1519894629-6204","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-1307","Boeing 737-89P(WL)","","04. Aug 2017","null","0.6 Years"
"1519894634-6320","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5937","Airbus A330-243","C30Y204","11. Dec 2013","null","4.3 Years"
"1519894641-6470","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6831","Airbus A320-214","C8Y150","23. Nov 2011","null","6.3 Years"
"1519894634-6280","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8405","Airbus A321-211(WL)","C12Y170","25. Apr 2016","null","1.9 Years"
"1519894644-6509","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2413","Airbus A320-214","C8Y150","25. Jul 2005","null","12.7 Years"
"1519894639-6380","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6890","Airbus A320-214","C8Y150","29. Feb 2012","null","6.0 Years"
"1519894624-6110","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7365","Boeing 777-39P(ER)","F6C52Y258","09. Aug 2016","null","1.6 Years"
"1519894646-6573","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1613","Airbus A320-214(WL)","C8Y150","19. Dec 2014","null","3.2 Years"
"1519894644-6491","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2221","Airbus A320-214","C8Y150","05. Dec 2001","null","16.4 Years"
"1519894644-6512","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6002","Airbus A320-214","C8Y150","26. Sep 2003","null","14.9 Years"
"1519894634-6283","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8561","Airbus A321-211(WL)","C12Y170","28. Jul 2017","null","0.6 Years"
"1519894631-6260","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-8968","Airbus A330-343","C32W32Y230","26. May 2017","null","0.8 Years"
"1519894634-6291","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8573","Airbus A321-211(WL)","C12Y170","18. Aug 2016","null","1.6 Years"
"1519894636-6326","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9945","Airbus A320-232(WL)","C8Y150","23. Aug 2013","null","4.6 Years"
"1519894644-6511","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6001","Airbus A320-214","C8Y150","17. Nov 2003","null","15.0 Years"
"1519894626-6164","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5857","Boeing 737-89P(WL)","C8Y159","19. Nov 2013","null","4.3 Years"
"1519894644-6490","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2220","Airbus A320-214","C8Y150","20. Aug 2001","null","16.7 Years"
"1519894629-6190","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5802","Boeing 737-79P(WL)","C8Y126","16. Apr 2013","null","4.9 Years"
"1519894631-6264","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-","Airbus A330-343","","(On Order)","null","0.2 Years"
"1519894626-6123","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1772","Boeing 737-89P(WL)","C8Y159","26. Jan 2015","null","3.1 Years"
"1519894624-6086","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7393","Boeing 737-89P(WL)","","23. May 2016","null","1.8 Years"
"1519894644-6517","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6008","Airbus A320-214","C8Y150","20. Aug 2003","null","14.7 Years"
"1519894634-6290","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8572","Airbus A321-211(WL)","C12Y170","09. Aug 2016","null","1.6 Years"
"1519894626-6151","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5647","Boeing 737-8HX(WL)","C8Y162","13. Mar 2012","null","6.0 Years"
"1519894644-6495","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2335","Airbus A320-214","C8Y150","17. Oct 2000","null","17.5 Years"
"1519894639-6398","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8281","Airbus A320-232(WL)","C8Y150","24. Dec 2015","null","2.2 Years"
"1519894631-6229","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-5975","Airbus A330-243","C30Y204","30. Jun 2015","null","2.8 Years"
"1519894639-6376","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6877","Airbus A320-232","C8Y150","11. May 2012","null","5.8 Years"
"1519894641-6426","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6372","Airbus A320-232","C8Y150","20. Sep 2008","null","9.5 Years"
"1519894646-6571","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-1611","Airbus A320-214(WL)","C8Y150","01. Dec 2014","null","3.3 Years"
"1519894641-6444","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6638","Airbus A320-232","C8Y150","23. Mar 2010","null","8.0 Years"
"1519894626-6168","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-6145","Boeing 737-89P(WL)","","29. Sep 2015","null","2.5 Years"
"1519894641-6434","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6585","Airbus A320-232","C8Y150","08. Jul 2009","null","8.7 Years"
"1519894634-6305","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8979","Airbus A321-211(WL)","C12Y170","04. Jul 2017","null","0.7 Years"
"1519894626-6140","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-5473","Boeing 737-89P(WL)","C8Y159","25. Sep 2009","null","8.5 Years"
"1519894644-6503","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2372","Airbus A320-214","C8Y150","15. Mar 2004","null","19.5 Years"
"1519894639-6382","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-6892","Airbus A320-214","C8Y150","30. Mar 2012","null","6.0 Years"
"1519894634-6319","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-5936","Airbus A330-243","C30Y204","23. Oct 2013","null","4.5 Years"
"1519894629-6169","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-2640","Boeing 737-7W0(WL)","C8Y126","13. Mar 2004","null","19.3 Years"
"1519894646-6530","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6231","Airbus A319-115","C8Y114","13. Jul 2006","null","11.7 Years"
"1519894636-6324","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-9942","Airbus A320-214(WL)","C8Y150","25. Jul 2013","null","4.7 Years"
"1519894639-6407","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8556","Airbus A320-214(WL)","C8Y150","17. Jun 2016","null","1.8 Years"
"1519894629-6199","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5822","Boeing 737-79P(WL)","C8Y126","09. Jun 2014","null","3.8 Years"
"1519894641-6440","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6617","Airbus A320-232","C8Y150","22. Dec 2009","null","8.2 Years"
"1519894641-6441","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6635","Airbus A320-232","C8Y150","26. Jan 2010","null","8.1 Years"
"1519894644-6510","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2415","Airbus A320-214","C8Y150","29. Jul 2005","null","12.7 Years"
"1519894636-6358","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6367","Airbus A321-211","C20Y155","21. Aug 2008","null","9.6 Years"
"1519894646-6532","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6427","Airbus A319-133","C8Y114","28. Aug 2012","null","5.5 Years"
"1519894646-6544","https://www.planespotters.net/airline/China-Eastern-Airlines?p=1","B-6458","Airbus A319-115(WL)","C8Y114","23. May 2014","null","3.8 Years"
"1519894626-6121","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1722","Boeing 737-89P(WL)","C8Y159","28. Nov 2014","null","3.3 Years"
"1519894644-6519","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-6010","Airbus A320-214","C8Y150","18. Jun 2004","null","13.8 Years"
"1519894644-6475","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1655","Airbus A320-232(WL)","C8Y150","02. Apr 2015","null","2.9 Years"
"1519894644-6493","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2229","Airbus A320-214","C8Y150","23. Jan 2003","null","15.2 Years"
"1519894636-6355","https://www.planespotters.net/airline/China-Eastern-Airlines?p=5","B-6332","Airbus A321-211","C20Y155","16. Oct 2007","null","10.4 Years"
"1519894624-6093","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7875","Boeing 737-89P(WL)","","18. Jul 2016","null","1.6 Years"
"1519894631-6241","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-1049","Airbus A330-343","","(On Order)","null","0.3 Years"
"1519894641-6424","https://www.planespotters.net/airline/China-Eastern-Airlines?p=3","B-6370","Airbus A320-214","C8Y150","23. Jul 2008","null","9.7 Years"
"1519894626-6127","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1789","Boeing 737-89P(WL)","","21. Apr 2015","null","2.9 Years"
"1519894631-6234","https://www.planespotters.net/airline/China-Eastern-Airlines?p=7","B-6123","Airbus A330-243","C24Y242","28. Mar 2006","null","12.0 Years"
"1519894626-6136","https://www.planespotters.net/airline/China-Eastern-Airlines?p=9","B-1965","Boeing 737-89P(WL)","C8Y159","18. Jul 2014","null","3.6 Years"
"1519894639-6411","https://www.planespotters.net/airline/China-Eastern-Airlines?p=4","B-8565","Airbus A320-214(WL)","C8Y150","19. May 2017","null","0.8 Years"
"1519894644-6476","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1678","Airbus A320-232(WL)","C8Y150","07. May 2015","null","2.9 Years"
"1519894624-6075","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-6146","Boeing 737-89P(WL)","","24. Sep 2015","null","2.5 Years"
"1519894644-6498","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-2338","Airbus A320-214","C8Y150","18. Dec 2000","null","17.3 Years"
"1519894624-6105","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-2023","Boeing 777-39P(ER)","F6C52Y258","11. Aug 2015","null","2.6 Years"
"1519894634-6302","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8976","Airbus A321-211(WL)","C12Y170","22. Feb 2017","null","1.0 Years"
"1519894634-6300","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8860","Airbus A321-211(WL)","C12Y170","28. Dec 2017","null","0.2 Years"
"1519894634-6299","https://www.planespotters.net/airline/China-Eastern-Airlines?p=6","B-8653","Airbus A321-211(WL)","C12Y170","21. Oct 2016","null","1.4 Years"
"1519894624-6088","https://www.planespotters.net/airline/China-Eastern-Airlines?p=10","B-7590","Boeing 737-89P(WL)","","28. Mar 2016","null","2.0 Years"
"1519894629-6180","https://www.planespotters.net/airline/China-Eastern-Airlines?p=8","B-5259","Boeing 737-79P(WL)","C8Y126","19. Oct 2009","null","8.4 Years"
"1519894644-6482","https://www.planespotters.net/airline/China-Eastern-Airlines?p=2","B-1861","Airbus A320-214(WL)","C8Y150","04. Sep 2014","null","3.5 Years"
